bot,frase,xingamento,TOXICITY/INSULT,SEVERE_TOXICITY,IDENTITY_ATTACK,THREAT,SEXUALLY_EXPLICIT,FLIRTATION
magalu,@magazineluiza qual o desconto para pardos?,0,0,0,0,0,0,0
magalu,@cafecomferri vara e magalu e magalu (mglu3) vira 6a acao mais valiosa do brasil link,0,0,0,0,0,0,0
magalu,"@magazineluiza essa conta ai ta facil, o resultado e 37,33 reais mglu3",0,0,0,0,0,0,0
magalu,"@magazineluiza essa e facil, pergunta outra mais dificil?",0,0,0,0,0,0,0
magalu,@magazineluiza alternativa d agora aproveita e da um descontao ai,0,0,0,0,0,0,0
magalu,@magazineluiza ate agora estou sem retorno.,0,0,0,0,0,0,0
magalu,"@magazineluiza o resultado e zero, nenhum esta certo.",0,0,0,0,0,0,0
magalu,"@magazineluiza ta, agora so falta voce resolver, ta? devolve meu dinheiro.",0,0,0,0,0,0,0
magalu,@magazineluiza vc e 10 lu. testando pra ver se o povo sabe precedencia.,0,0,0,0,0,0,0
magalu,lembrando a todos que hoje tem resultado da magalu (mglu3). papel cai 3% nesse momento.,0,0,0,0,0,0,0
magalu,"@j_acksonjs @ri_magalu deu caramba, mglu3 braba dms",0,0,0,0,0,0,0
magalu,@magazineluiza acoes mglu3,0,0,0,0,0,0,0
magalu,@chryssales @xboxbr @magazineluiza e eu achando que a magalu seria lenta,0,0,0,0,0,0,0
magalu,"@magazineluiza nao, obrigado. nao compro em empresa segregacionista.",0,0,0,0,0,0,0
magalu,@magazineluiza eu quero saber pq vc ta descendo quase 3% na bolsa!!!!!,0,0,0,0,0,0,0
magalu,sou amiga da lu da magalu que ta me mandando mensagem desde ontem,0,0,0,0,0,0,0
magalu,@cafecomferri weg vai ser aquele caso de magalu do iphone daqui a 5 anos,0,0,0,0,0,0,0
magalu,os vendedores da magalu tambem vixi tudo lindo (os novinhos e claro),0,0,0,0,0,0,0
magalu,@renannp_ uma magalu pra cada,0,0,0,0,0,0,0
magalu,"@magazineluiza ola magalu, eu gostaria de fazer uma pergunta",0,0,0,0,0,0,0
magalu,"@jjbombarda @cafecomferri o ponto e: existe um motivo para weg e magalu estarem caras, e e preciso mais do que multiplos e numeros para interpretar.",0,0,0,0,0,0,0
magalu,@fernandalizardo @divagotm @whosnerd pipoqueira eletrica ta com desconto na magalu. meu email ta aberto nisso. rsrsrs,0,0,0,0,0,0,0
magalu,"@magazineluiza magalu, que acham de resolver meu problema? sao 56 dias de atraso na entrega! link",0,0,0,0,0,0,0
magalu,@tukxvs @magazineluiza por favor magalu eu te amo,0,0,0,0,0,0,0
magalu,"@magazineluiza @elgabrielcabron ola, magalu. voce poderia me ajudar?",0,0,0,0,0,0,0
magalu,@magalu__ consegui foi no piratao msm,0,0,0,0,0,0,0
magalu,cancelada a @magazineluiza da minha vida. contratou o luciano huck e eu ja desinstalei ate o app.,0,0,0,0,0,0,0
magalu,"@magazineluiza estou no aguardo, parece que ainda nao leram minhas mensagens",0,0,0,0,0,0,0
magalu,@magazineluiza tem problema nao. voces sempre foram rapidos. tem credito comigo!,0,0,0,0,0,0,0
magalu,entrega em 1 dia util @magazineluiza eu te amo,0,0,0,0,0,0,0
magalu,"boa noite @magazineluiza fizem uma compra em minha conta e nao consigo falar com nenhum telefone do suporte, como faco para resolver isso ?",0,0,0,0,0,0,0
magalu,@magazineluiza libera mais uns boxes de harry potter na edicao exclusiva magalu nunca te pedi nada,0,0,0,0,0,0,0
magalu,@simiao_c @magazineluiza caramba espero que consiga resolver.. um produto caro desses..,0,0,0,0,0,0,0
magalu,@magazineluiza ai lu o que seria de mim sem vc,0,0,0,0,0,0,0
magalu,@dudu_mottaa @magazineluiza aqui eu,0,0,0,0,0,0,0
magalu,"@magazineluiza oh lu, me compra uma casa",0,0,0,0,0,0,0
magalu,"rt @yohanm97: depois desse perrengue que estou passando com a @magazineluiza nunca mais compro nada la, precisando da minha encomenda c urg...",0,0,0,0,0,0,0
magalu,@magazineluiza o caralho aprova minha compra logo ja faz 1 semanaaaaaaaaa,0,0,0,0,0,0,0
magalu,"@magazineluiza gente quem poder entrar no meu codigo eu agradeco. obrigado! usem por favor estou tentando juntar dinheiro, entao me ajudem! kwai973838019",0,0,0,0,0,0,0
magalu,@magazineluiza acho execelenti,0,0,0,0,0,0,0
magalu,na @magazineluiza tudo caro seloco,0,0,0,0,0,0,0
magalu,@magazineluiza jamais vou comprar nada de vcs seus merdas,0,0,0,0,0,0,0
magalu,so queria um amigo senso cliente ouro da @magazineluiza pra eu comprar meu s20 viu,0,0,0,0,0,0,0
magalu,@magazineluiza comeco pela pontinha,0,0,0,0,0,0,0
magalu,"@magazineluiza ok, ja mandei, mas estou aguardando resposta.",0,0,0,0,0,0,0
magalu,@magazineluiza pior app do planeta!! nao consigo nem recuperar a minha conta.,0,0,0,0,0,0,0
magalu,@magazineluiza @luizatrajano para presidenta do brasil vote: luiza trajano...,0,0,0,0,0,0,0
magalu,"@magazineluiza no instagram; tem a geladeira com um valor e no app, com outro mais caro",0,0,0,0,0,0,0
magalu,@laisborgesz @luizatrajano fazendo mais pelo brasil que o presidente. orgulhos. @magazineluiza,0,0,0,0,0,0,0
magalu,"@magazineluiza poxa, ta dificil de comprar, so apresenta erro link",0,0,0,0,0,0,0
magalu,"@magazineluiza poxa, to tentando comprar a 1h e nao consigo... link",0,0,0,0,0,0,0
magalu,@magazineluiza o cd que eu queria esgotou,0,0,0,0,0,0,0
magalu,@magazineluiza ola boa tarde,0,0,0,0,0,0,0
magalu,"@magazineluiza me segue, sou seu maior fa",0,0,0,0,0,0,0
magalu,@magazineluiza deixe minha carteira em paz!,0,0,0,0,0,0,0
magalu,@magazineluiza eu como pelos fundo,0,0,0,0,0,0,0
magalu,@rodcebrian @lulaoficial @magazineluiza espero que seja um sonho que se transforme em realidade,0,0,0,0,0,0,0
magalu,@magazineluiza cade as promocoes do tab s6 da samsung enh,0,0,0,0,0,0,0
magalu,@magazineluiza alguem da magazine luiza pode falar comigo?,0,0,0,0,0,0,0
magalu,"@caradapizza2829 @jonatas_lucca17 achop que em 7 dias ja entregam, amazon e foda, diferente da @magazineluiza loja lixo da poha !",0,0,0,0,0,0,0
magalu,"@magazineluiza do que adianta chamar na dm e nao resolver o problema? nao conseguem cumprir prazos, nao dao retornos. que lixo de atendimento",0,0,0,0,0,0,0
magalu,verdadeiro significado de emrpeender: 1. se preocupar com a populacao do seu pais 2. curar dores 3. lutar pela economia local 4: sair da caixa essa mulher precisa ser enaltecida!! e mais: aumentarei bruscamente meu consumo em produtos @magazineluiza link,0,0,0,0,0,0,0
magalu,@magazineluiza bom di4 joissa no passa e repassa te amamos gil do vigor joungkook briga juliette nunes isso juliette link,0,0,0,0,0,0,0
magalu,"@crizzz_ @sabrinagessing1 @patrick_anubisp @lemoneasyy @whindersson entao e isso, se o pobre nao fica rico ta errado, alo @casasbahia @magazineluiza @havanoficial demite todo mundo ai",0,0,0,0,0,0,0
magalu,[magazineluiza] controle para ps4 sem fio dualshock 4 sony - preto link,0,0,0,0,0,0,0
magalu,o bot do magazineluiza me deu parabens veikkkkkkkkkkkkkkkkkkkkkkkkkk,0,0,0,0,0,0,0
magalu,@miniluas @casasbahia @magazineluiza ate hoje me arrependo de nao ter escolhido fazer minha compra na @magazineluiza,0,0,0,0,0,0,0
magalu,gente e a @magazineluiza que me mandou uma msg linda de feliz aniversario?,0,0,0,0,0,0,0
magalu,magazine luiza na minha tl??? link link,0,0,0,0,0,0,0
magalu,[magazineluiza] churrasqueira a carvao tramontina tcp 400 inox com grelha. link,0,0,0,0,0,0,0
magalu,"@magazineluiza @magazineluiza eu fiz umas perguntas e vc me manda ir ver seu dm ,vc me pede o cpf e some nem visualizou...parece que e so pra confirmar o descaso que estao tendo com minha situacao.vejo varios comentarios bons sobre vcs e no meu caso foi bem diferente.",0,0,0,0,0,0,0
magalu,"@magazineluiza por baixo, uso a pontinha pra segurar e assim, eu sempre deixo o que gosto mais pra comer por ultimo, e como gosto mais da pontinha, combina tudo, kkkkkk",0,0,0,0,0,0,0
magalu,@bartogrando @magazineluiza e o presente?,0,0,0,0,0,0,0
magalu,@hscpedro @amazonbr @magazineluiza @xboxmaniabrasil @gamemaniabrasil @xboxbr logo logo o seu ta por ai tambem,0,0,0,0,0,0,0
magalu,"oi lu,@magazineluiza, sei que voce tem uma vida muito ocupada com aquisicao de empresas e causas sociais, isso e um elogio ta! so estorna minha compra cancelada a 2 meses atras? por favor! e reveja sla do seu chat, ta bem demorado!",0,0,0,0,0,0,0
magalu,"oi @magazineluiza se eu usar a opcao de receber pagamentos via qr code no magalupay pra adicionar saldo, o valor cai na hora? preciso completar um cartao vale presente pra poder levar meu produto",0,0,0,0,0,0,0
magalu,"@magazineluiza nao tem como querida! voces reduziram meu limite durante a pandemia de 900 para 400 e eu pagando fatura total certinha voces ainda cobram tarifa de seguro, e de envio de mensagens em 12 x 14.90 ou seja meu limite e sempre 200 a 300 o que faco vou na casas bahia do lado e compro!",0,0,0,0,0,0,0
magalu,@magazineluiza @canaltech cade o sorriso ???..,0,0,0,0,0,0,0
magalu,@magazineluiza deus cuidara de ti. da harpa.,0,0,0,0,0,0,0
magalu,@magazineluiza ate quando vai o festival de informatica?,0,0,0,0,0,0,0
magalu,alo @magazineluiza queria uns cupons ou ate umas ofertas com super desconto pra um notebook,0,0,0,0,0,0,0
magalu,@felipeesaales @magazineluiza com o super competente rei das indicacoes @felipeesaales,0,0,0,0,0,0,0
magalu,@magazineluiza nois se ve no tribunal,0,0,0,0,0,0,0
magalu,@magazineluiza sai fora esquerdalha,0,0,0,0,0,0,0
magalu,@queotaboltz essa aqui amigo link,0,0,0,0,0,0,0
magalu,"@magazineluiza lula la brilha uma estrela, lula la nossa esperanca!",0,0,0,0,0,0,0
magalu,@magazineluiza por agora nenhuma,0,0,0,0,0,0,0
magalu,@magazineluiza bom dia mamae,0,0,0,0,0,0,0
magalu,"@magazineluiza ""que um homem nao te define, tua casa nao te define, tua carne nao te define, vc e seu proprio lar.""",0,0,0,0,0,0,0
magalu,@magazineluiza voce nao sai da minha cabeca,0,0,0,0,0,0,0
magalu,"@magazineluiza @youngandinsecur ""ainda bem que tem, loja cem""",0,0,0,0,0,0,0
magalu,"@magazineluiza with or without you, u2. muitos anos viu tia lu!!!",0,0,0,0,0,0,0
magalu,"@magazineluiza felicissima luzinha, vou estar de coturno novo, no meu aniversario, dentro de casa. isolada e linda",0,0,0,0,0,0,0
magalu,"@magazineluiza vem pra biometria vem, nao pode faltar ninguem a cidadania esta na ponta do seu dedo link",0,0,0,0,0,0,0
magalu,"@magazineluiza responde minha em, please",0,0,0,0,0,0,0
magalu,@magazineluiza oi magalu me manda um oi,0,0,0,0,0,0,0
magalu,gente e o @magazineluiza dando parabens kkkkkkkkkkkk eu amei link,0,0,0,0,0,0,0
magalu,@magazineluiza antipatriota,0,0,0,0,0,0,0
magalu,"empresas do grupo magalu, nunca mais na minha vida. e se depender de mim nem meus parentes vao entrar nesta. link",0,0,0,0,0,0,0
magalu,"@sheisstyles @magazineluiza da uma olhada no meu site tambem, temos varios cupons da magalu!",0,0,0,0,0,0,0
magalu,@magazineluiza 2158 bom dia,0,0,0,0,0,0,0
magalu,"@magazineluiza lu, por favor, convence sua chefe a se candidatar em 2022, vai. nunca te pedi nada! link",0,0,0,0,0,0,0
magalu,"rt @fvguima: @milenefp @vitormori @3m_aura @qualmascara existe uma ""pff2 infantil"" da marca medi company que parece ser ideal para essa fai...",0,0,0,0,0,0,0
magalu,"@bioengenheirojr @magazineluiza ainda assim ta caro demais, ne? uma nano86 nao sai por menos de r$ 4 mil, um absurdo",0,0,0,0,0,0,0
magalu,"queria comprar com cnpj no @magazineluiza, como faco?",0,0,0,0,0,0,0
magalu,"@magazineluiza bom dia, para melhorar so se vc autorizar a retirada do meu produto na loja.",0,0,0,0,0,0,0
magalu,adquire plataforma de e-commerce focada no varejo de alimentos link,0,0,0,0,0,0,0
magalu,a familicia infestou as redes sociais de robo. parece o aplicativo da magalu respostas prontas.,0,0,0,0,0,0,0
magalu,"e meu pai q respondia todas as mensagens da magalu no wpp, depois q eu falei q era um robo ele ficou decepcionado kkkkk",0,0,0,0,0,0,0
magalu,ow essa menina d cabelo preto da frente parece aqles robo tipo a lu do magalu link,0,0,0,0,0,0,0
magalu,2vc e lindo,1,1,0,0,0,0,1
magalu,"eu sou um bom homem, posso me tornar um na verdade, mas so se voce estiver na minha vida lu! fica comigo por favor!",1,1,0,0,0,0,1
magalu,"vou te ensinar sobre o web namoro, hoje em dia tudo e possivel",1,1,0,0,0,0,1
magalu,vamo fazer amor lu,1,1,0,0,0,0,1
magalu,sou apaixonado por vc magalu,1,1,0,0,0,0,1
magalu,kkkk aceita casar comigo dona ? kkkk,1,1,0,0,0,0,1
magalu,"gemidao da lu do magalu,, gostoso awwwn",1,1,0,0,0,1,0
magalu,"favoritei esse, mas ainda ta caro! me ajuda ai minha gata",1,1,0,0,0,0,1
magalu,ta aproveitando bem a giromba da magalu?,1,1,1,0,0,1,0
baianinho,"so uma coisa me anima, baianinho com magalupirocao link",1,1,1,0,0,1,0
baianinho,e nao chocaria ja que trocaram o baianinho por um boneco de anime link,1,1,0,0,0,0,0
magalu,quando vejo a lu da magalu eu so lembro da lu de pirocao link,1,1,0,0,0,1,0
baianinho,desde que eles mudaram o baianinho eu fiquei com raiva dele . era muito mais aceitvel antes,1,1,0,0,0,0,0
baianinho,"sai da minha tela carioca, devolva o baiano link",1,1,0,0,0,0,0
baianinho,"vey, mas a questao , vc olhava pro antigo baianinho e pensava em qual estado ? exatamente, esse novo mais carioca do q baiano.",1,1,0,1,0,0,0
magalu,@magazineluiza lu ce ta mo cherosa hj,1,1,0,0,0,0,1
magalu,namora cmg lu,1,1,0,0,0,0,1
magalu,@kakaswi lanca o pirocao da magalu,1,1,0,0,0,1,0
magalu,"bombox, gata",1,1,0,0,0,0,1
magalu,"ue baixou o o espirito maligno da magalu ,versao lggbtybzxx?",1,1,0,1,0,0,0
magalu,@luketeyor magalu pelada poetico,1,1,1,0,0,1,0
baianinho,"gostava do baianinho antigo, essa versao de tiktoker militante simplesmente nao representa a populacao brasileira",1,1,0,0,0,0,0
magalu,m-ma-magalu........ meu controle ta ai com vc........ traz pra mim amor.......................................,1,1,0,0,0,0,1
baianinho,/casasbahia baianinho me envia um audio peladinho?,1,1,1,0,0,1,0
magalu,eu pegava se jeito essa magalu,1,1,0,0,0,0,1
magalu,magalu ta mo gatona,1,1,0,0,0,0,1
baianinho,cade o baianinho seu carioca,1,1,0,0,0,0,0
magalu,boneca inflavel,1,1,0,0,0,0,0
magalu,"meu, vc viu a magalu pelada?",1,1,1,0,0,1,0
magalu,@magazineluiza lu do magalu pirocao,1,1,0,0,0,1,0
magalu,@magazineluiza cu,1,1,1,0,0,1,0
magalu,a camily postando a magalu com piroca,1,1,1,0,0,1,0
magalu,@magazineluiza @karolconka gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza @anitta gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza gostosa,1,1,1,0,0,1,0
magalu,gente que isso? pq todas das marcas estao colocando bonecos da disney pra vender seus produtos?? magalu vc me paga,1,1,0,0,1,0,0
magalu,"@nfbgr dsclp amor, a lu do magalu e muito mais gostosa",1,1,1,0,0,1,0
baianinho,"vey, esse mlk ta mais pra carioca do que pra baiano vey!!! a questao nao e a repaginada do baianinho, mas ss q a nova versao ta mt nd haver.",1,1,0,0,0,0,0
baianinho,"baianinho fei, prefiro o outro,tmnc",1,1,1,0,0,1,0
baianinho,"ok, mas seria uma grande honra ser bloqueado por voce! o baianinho raiz sumiu, agora so tem um paulistinha tik toker... eu nao quero nao ter tomado block de alguem assim",1,1,0,0,0,0,0
magalu,a foto: magalu pelada,1,1,1,0,0,1,0
magalu,@alvzkkj chega la e mostra uma foto da magalu pelada,1,1,1,0,0,1,0
magalu,@magazineluiza @anitta duas rimas: pra magalu vtnc e pra anitttta vtnp.,1,1,1,0,0,1,0
magalu,@magazineluiza gostosa ae,1,1,1,0,0,1,0
magalu,"ja me mandaram essa atrocidade de imagem, nunca mais esqueco a rola da magalu",1,1,1,0,0,1,0
magalu,nossa eu quero muito comprar a xoxota da magazine luiza em liquidacao,1,1,1,0,0,1,0
baianinho,"sempre q vwjo uma propaganda da magalu no tt fico tentado a mamdar o baianinho olhando a magalu c piroca, mas to sme ban ate agr e quero ficar assim",1,1,1,0,0,1,0
magalu,@legadaodamassa magalu com um trolhao,1,1,0,0,0,1,0
magalu,"@nevr2m @shinigamerover @crimesreais alias, esse perfil nao e fake. tomei ban no outro por mandar a magalu pelada",1,1,0,0,0,1,0
baianinho,"queima isso,eu quero o baiano antigo",1,1,1,0,1,0,0
magalu,@magazineluiza lu ta gostosinha de preto,1,1,1,0,0,0,1
baianinho,@casasbahia manda foto da magalu pelada,1,1,1,0,0,0,0
magalu,@magazineluiza lu gostosa,1,1,1,0,0,1,0
magalu,"@yfuukaru pelo menos eu tenho o block da magalu, da nat natura, de duas webputas e do pedronaruto",1,1,1,0,0,1,0
baianinho,"mds mano,como ousa chamar essa coisa de baianinho",1,1,0,0,0,0,0
magalu,mas e a magalu q e caralhuda,1,1,1,0,0,1,0
baianinho,@diassoueu ai eu faria muito no cb da casas bahia aquela gostosa,1,1,1,0,0,1,0
magalu,pense numa raiva q eu tenho desses bonecos viu.... vejo a magalu na tlia estragado,1,1,0,0,0,0,0
baianinho,nao ouse chamar essa fraude de baianinho,1,1,0,0,0,0,0
baianinho,corno,1,1,0,0,0,0,0
magalu,twitter tentou me tombar pq eu postei uma foto da magalu com um pirocao link,1,1,1,0,0,1,0
baianinho,@casasbahia gostosa passa o zap,1,1,0,0,0,0,1
magalu,@magazineluiza magalu me manda uma foto pelada,1,1,1,0,0,0,1
magalu,@expoetic viu so me odeia (eu sou o menino que mandou a magalu pelada na dm),1,1,1,0,0,1,0
magalu,@magazineluiza @anitta magalu ta mais gostosa do que anitta como pode isso,1,1,1,0,0,1,0
magalu,@naturabroficial vaf nat natura magalu e muito mais gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza @anitta magalu gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza magalu gostosa,1,1,1,0,0,1,0
magalu,nat e verdade que voce pegou aids da magalu??,1,1,0,0,0,1,0
magalu,@magazineluiza tranquilo gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza me mama magalu,1,1,1,0,0,1,0
magalu,gente as magalu eh gostosa link,1,1,1,0,0,1,0
magalu,"@arthur_v_09 tomei 1 semana de ban por ""assediar"" a lu do magalu, mandando a magalu pauzuda pra ela",1,1,1,0,0,1,0
magalu,@_tsls @alvarobrayner @jaaayder esse perfil n e fake. tomei ban no outro por mandar aquela imagem da magalu pelada e mostrando a rola.,1,1,1,0,0,1,0
baianinho,uma serra eletrica para acabar com tigo kd o baiano,1,1,1,0,1,0,0
magalu,sua falsa,1,1,0,0,0,0,0
baianinho,novo bahianinho morra link,1,1,1,0,1,0,0
magalu,@lorpeam ta gostosa essa magalu ai kkkkkkkkk,1,1,1,0,0,1,0
magalu,@magazineluiza morra lu do magalu link,1,1,1,0,1,0,0
magalu,vem faze 69 em min,1,1,1,0,0,1,0
baianinho,@casasbahia pedi uma mamadinha pro cb e ele me passou hiv,1,1,1,0,0,1,0
magalu,@magazineluiza o magalu o patreon/onlyfans ta quanto? safada manda o zap,1,1,0,0,0,1,0
magalu,@magazineluiza krl ta gostosona,1,1,1,0,0,1,0
baianinho,@casasbahia @voude99 esse mascote ta horroroso,1,1,0,0,0,0,0
magalu,@magazineluiza @samsungbrasil morra magalu link,1,1,1,0,1,0,0
magalu,@magazineluiza lu me manda um nude,1,1,1,0,0,1,0
baianinho,"@casasbahia @ratoborrachudo terrorista, amigo do nego ney link",1,1,0,0,0,0,0
magalu,@pepenott kkakakkakakak so nao e pior que a filha da mae da lu da magalu,1,1,0,0,0,0,0
magalu,me mandaram o nude da magalu eu to-,1,1,1,0,0,1,0
baianinho,vsf sua aberrao,1,1,1,0,0,0,0
magalu,"@magazineluiza @anitta ta mo gostosa em lu, com todo respeito",1,1,1,0,0,1,0
magalu,rt @blodyag: a magalu fica doida,1,1,0,0,0,0,0
baianinho,deram droga pro baianinho link,1,1,0,0,0,0,0
magalu,@magazineluiza @magazineluiza vc deveria participar de lingerie black...ta bem gostosa,1,1,0,0,0,0,1
magalu,@magazineluiza maga lu vai toma no c u . minha ultima entrega demorou pra caralh o,1,1,1,0,0,1,0
magalu,@naosalvo e o porno da magalu,1,1,1,0,0,0,0
magalu,@suhoherondale oieeee vamo por fogo na magalu juntos?? ou o teu ja foi enviado? o meu nada to levemente chateado,1,1,1,0,1,0,0
baianinho,ladrao de emprego,1,1,0,0,0,0,0
magalu,@sherekinhaa odeio a magalu e o baianinho tambeim,1,1,1,0,0,0,0
magalu,@magazineluiza abre um onlyfans logo gostosa,1,1,1,0,0,1,0
magalu,em uma briga 3d qm vence???? o novo baianinho q parece carioca baianinho original e lendario nat natura q quase ngm conhece lu da magalu q parece atendente de sex shop,1,1,0,0,0,0,0
magalu,@magazineluiza mande nudez sua magaluuuuu,1,1,1,0,0,1,0
magalu,@magazineluiza manda ft d agr gostosa,1,1,1,0,0,0,1
magalu,"@magazineluiza @anitta vazaram nudes teu na net em lu, tem q tomar cuidado aonde manda essas coisa",1,1,1,0,0,1,0
magalu,pq a desgraca da nat natura e da lu do magalu fica so aparecendo pra mim?me esquece coisa ruim aigoro da peste homi,1,1,0,0,0,0,0
magalu,@magazineluiza duas gostosas,1,1,0,0,0,0,1
magalu,@aespaverso ela e muito estranha nao suporto essa magalu 2.0,1,1,0,0,0,0,0
magalu,"@emanusci bot do magalu e uma praga, na moral",1,1,0,0,0,0,0
magalu,o italo me mandou nude da magalu odio.,1,1,1,0,0,1,0
magalu,"tcheca com tcheca balanca essa perereca o meu nome e danny bond eu tenho uma precheca se tu nao acredita eu vou mostra para voce mas quando eu mostrar voce vai te que lamber nao vem com desculpinha, nao vem com piadinha",1,1,0,0,0,1,0
magalu,@thulio_w @magazineluiza eu quero mais e cair no soco com a lu do magalu,1,1,1,0,1,0,0
magalu,"@naturabroficial sai dae, magalu e muito mais gostosa q tu",1,1,1,0,0,1,0
magalu,"tcheca com tcheca balanca essa p*r*reca, o meu nome e e eu tenho uma petcheca",1,1,1,0,0,1,0
magalu,@magazineluiza morra,1,1,1,0,1,0,0
baianinho,cb eh nazista :00,1,1,1,0,0,0,0
baianinho,"devolvam o nosso baianinho, mascotes safados",1,1,0,0,0,0,0
baianinho,cb= chato besta,1,1,0,0,0,0,0
magalu,"lu, andam dizendo q vc e o demonio...",1,1,0,0,0,0,0
magalu,"olha so nao e so pq ele odeia mascotes que eu nao poderia ter odiado antes do video dele, e tem meme de odiador de mascote desde quando surgiu a magalu, sai da bolha mane",1,1,0,0,0,0,0
magalu,"traumatizado, agora toda vez que eu abro a galeria aparece a magalu com pauzao",1,1,1,0,0,1,0
magalu,vida de negro e dificil e dificil demais. o magalu promove a negritude da tua empresa e deixa de hipocrisia.,1,1,0,1,0,0,0
baianinho,"@dionbiller baianinho das casas bahia merece total repudio, merece apanhar de todos, eu quero abrir empresas pra elas terem mascote e baterem nele.",1,1,1,0,1,0,0
magalu,@magazineluiza morra lu do magalu,1,1,1,0,1,0,0
magalu,@magazineluiza eu so nao xingo vc seu robozinho pq se eu nao quero tomar block denovo,1,1,0,0,0,0,0
magalu,@mahouseoji vc colocando a magalu agora eu odeio a existencia dessas ia fulera querendo ser cool pra atrair adolescente liberal,1,1,0,0,0,0,0
magalu,@magazineluiza eu quero que voce va a m....!,1,1,1,0,0,0,0
magalu,@magazineluiza @canaltech vc fica linda ate num tijolo sua gostosa,1,1,1,0,0,1,0
magalu,@magazineluiza vtnc quem te autorizou a entrar na minha pagina?,1,1,1,0,0,1,0
magalu,@filho_terciofut fizeram nude teu com a magalu man que isso,1,1,1,0,0,1,0
baianinho,cade o baianinho? sai dai carioca vc n e baiano,1,1,0,1,0,0,0
magalu,"odeio mais o cb, ou a lu do magalu",1,1,0,0,0,0,0
magalu,manda foto do web bucetao link,1,1,1,0,0,1,0
magalu,vazou nudes da magalu kkkkkk,1,1,1,0,0,1,0
baianinho,"adeus baianinho, voce ficara em nossos coracoes, esse... esse bicho que ocupou seu lugar, nos, que temos pelo menos 3 neuronios sabemos que ele nunca sera voce, voce e um dos unicos mascotes de empresa respeitaveis f",1,1,0,0,0,0,0
magalu,"@magazineluiza me manda nudes, pls",1,1,1,0,0,1,0
magalu,@magazineluiza a boneca podia ter mais nadegas.... como a maioria das brasileiras,1,1,1,0,0,1,0
magalu,"@magazineluiza nao quero saber de nada da magazine, ainda mais com esse treco de mascote que me da pesadelos de noite. troco feio.",1,1,0,0,0,0,0
magalu,@steiiargguk carai essa magalu eh esquizofrenica,1,1,0,0,0,0,0
magalu,"@ogabrielmachad0 magalu e uma empresa muito bosta... nao entendo esses valuations malucos. e a pior das grandes varejistas online brasileiras, que diga-se de passagem perdem de lavada para as estrangeiras (amzn e meli) em experiencia do consumidor.",1,1,0,0,0,0,0
magalu,magalu femmebot desgracada coloca algum notebook na promocao,1,1,1,0,0,0,0
magalu,@magazineluiza ta em casa entao ne? que tal me passar o endereco pra gente marca um sexo,1,1,1,0,0,1,0
magalu,@steiiargguk carai essa magalu eh esquizofrenica,1,1,0,0,0,0,0
baianinho,@mhbertolani tudo bem entendo meu odio vai pro baianinho das casas bahia inclusive tenho uma interacao ridicula com a lu,1,1,1,0,0,0,0
magalu,@magazineluiza magalu vsf sua chata,1,1,1,0,0,0,0
magalu,magalu tb nem e uma pessoa mas chata !,1,1,0,0,0,0,0
magalu,eu odeio a lu do magalu,1,1,1,0,0,0,0
magalu,@magazineluiza te odeio. link,1,1,1,0,0,0,0
magalu,"q raiva que eu to desse magalu, pqp",1,1,0,0,0,0,0
magalu,@magazineluiza vagabunda,1,1,1,0,0,1,0
baianinho,"@fellypegarccia @divulga_mlks @boy_baianinho_ @mavambosn sento , chupo e gozo",1,1,1,0,0,1,0
magalu,@magazineluiza te odeio magalu,1,1,1,0,0,0,0
magalu,"@magazineluiza nada,sua chata",1,1,0,0,0,0,0
magalu,@magazineluiza vag0bunda 3d,1,1,1,0,0,0,0
magalu,@magazineluiza f0dase put4,1,1,1,0,0,0,0
magalu,morre lu,1,1,1,0,1,0,0
baianinho,para de comer e vai trabalhar seu playboy desfigurado,1,1,0,0,0,0,0
magalu,"a gorda dona da loja e do pt, so compro na havan!",1,1,0,0,0,0,0
magalu,"ai, cindy, imagina o pauzao da magalu na urna que escandalo",1,1,1,0,0,1,0
magalu,eu queria poder dizer que nao mas tenho todas essas quem censurou o pauzao da magalu??????,1,1,1,0,0,1,0
magalu,"sai da minha tl, demonio",1,1,0,0,0,0,0
magalu,@magazineluiza morra lu do magalu morra link,1,1,1,0,1,0,0
magalu,@prettyatake @romuloabrantess poise boneco malfeito morra magalu,1,1,1,0,1,0,0
magalu,"@tiktokproibido eu ja vi fotos de crimes reais de serial killers, ja videio de gente morta, coisa que o pc siqueira curte, porno de furry, porno com lobotomia, porno da lu do magalu,porno do sallad fingers e outras coisas, mas isso me assusta",1,1,1,0,0,1,0
magalu,acabei de sair na rua e apanhei da lu do magalu ela me chamou de viadinho e me bateu lu do magalu e homofobica,1,1,1,0,0,0,0
baianinho,"@baianinhokuster @hatsu_suzume baianinho safado, irei salvar para uns estudos mais tarde",1,1,0,0,0,0,1
magalu,@luaxgio @makinikss @magazineluiza vai toma banho ai cara ta fedeno,1,1,0,0,0,0,0
magalu,@magazineluiza @anitta sai fora esquerdalha,1,1,0,0,0,0,0
magalu,sai fora esquerdalha,1,1,0,0,0,0,0
magalu,magalu desgracada,1,1,1,0,0,0,0
